DATE,MATCHUP,BET_SIGNAL,VEGAS_SPREAD,SPREAD_EDGE,MODEL_PRED,PRED_MARGIN,BOOK,ODDS,UNITS,MARKET,GAME_TIME
2026-04-09,Detroit Tigers @ Minnesota Twins,BET (DET) RL -1.5 (+123) [HIGH CONFIDENCE],-1.5,+21.3%,64.5% (model) vs 43.2% (book),21.3,DRAFTKINGS,+123,3,SPREAD,1:41 PM ET
2026-04-09,Arizona Diamondbacks @ New York Mets,BET (NYM) RL -1.5 (+135) [HIGH CONFIDENCE],-1.5,+18.9%,59.7% (model) vs 40.9% (book),18.8,DRAFTKINGS,+135,3,SPREAD,7:11 PM ET
2026-04-09,Chicago White Sox @ Kansas City Royals,BET (CHW) ML (+153) [HIGH CONFIDENCE],+153,+17.1%,54.9% (model) vs 37.8% (book),17.1,DRAFTKINGS,+153,3,ML,7:41 PM ET
2026-04-09,Athletics @ New York Yankees,BET (NYY) RL -1.5 (+104) [MEDIUM CONFIDENCE],-1.5,+12.4%,59.7% (model) vs 47.3% (book),12.4,DRAFTKINGS,+104,2,SPREAD,1:36 PM ET
2026-04-09,Cincinnati Reds @ Miami Marlins,BET (MIA) ML (-126) [LOW CONFIDENCE],-126,+8.5%,62.2% (model) vs 53.7% (book),8.5,FANDUEL,-126,1,ML,12:11 PM ET
